test_epoch,calibration_epochs,validation_epochs,model_class,signal_id,family,threshold_quantile,threshold,orientation,horizon,validation_trades,validation_games,validation_pnl,validation_mean_return,validation_median_return,validation_win_rate,validation_max_drawdown,validation_profit_factor,validation_mean_fair_markout,validation_median_weekly_score,validation_mean_weekly_score,validation_mean_weekly_pnl,validation_positive_weeks,validation_weeks,exact_eligible,test_trades,test_games,test_pnl,test_mean_return,test_median_return,test_win_rate,test_max_drawdown,test_profit_factor,test_mean_fair_markout
14,"6,7,8,9,10","11,12,13",RECENCY_BASELINES,recent_dq_play_ewm20,RECENCY_BASELINE,0.9,0.2877168891692016,1,settle,33,33,121.83251384448012,0.369189435892364,0.26332278481012644,0.6666666666666666,74.35198412698412,2.1048062919472237,0.12138544750008406,47.93508707027827,28.2188405936627,40.610837948160054,2,3,True,13,13,18.40970036726325,0.14161307974817883,0.40595070422535223,0.6153846153846154,20.049999999999997,1.3672758178007631,0.10316120669768283
14,"6,7,8,9,10","11,12,13",DQ2_TWEAKS,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9158541345063291,1,settle,45,45,120.70660577023295,0.2682369017116288,0.17397058823529415,0.5555555555555556,59.72916849495397,1.60202795895378,0.11110789357555914,43.59063728231067,20.028101824457753,40.23553525674432,2,3,True,14,14,-35.97432839028582,-0.2569594885020416,-1.0025,0.35714285714285715,46.20336879432623,0.6012820350203842,-0.08629804421032881
14,"6,7,8,9,10","11,12,13",DQ2_MARKET_HGB,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.04150177789496825,1,settle,43,43,62.77395015992107,0.1459859306044676,0.13386363636363646,0.5116279069767442,60.76334841628958,1.2981781268729184,0.06427442323152512,23.060888778328028,2.4432586505921066,20.924650053307037,2,3,True,14,14,-91.95411247367771,-0.6568150890976977,-1.0025,0.21428571428571427,90.42263099219622,0.16613817752275953,-0.19872772196084895
14,"6,7,8,9,10","11,12,13",CANONICAL_BASELINES,baseline_cumulative_epa,BASELINE,0.8,14.412759758532049,-1,30m,17,11,30.93301135568938,0.1819588903275846,-0.3101923076923077,0.4117647058823529,19.152380952380952,1.594399146594043,0.03575798752210071,20.04865543383345,4.385871510097513,10.311003785229788,2,3,True,13,8,-10.16322796981364,-0.07817867669087418,-0.0025,0.46153846153846156,26.22450980392157,0.6863526116535679,-0.005257274180750449
14,"6,7,8,9,10","11,12,13",PRIOR_SQ_EPA,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,120,41,62.217205194605526,0.05184767099550462,0.02065930388219545,0.5166666666666667,20.830103095375314,1.414450176262179,0.041534491171777065,18.302297761903237,10.642271388479239,20.739068398201848,2,3,True,45,13,-50.26554715358659,-0.11170121589685908,-0.16250000000000003,0.35555555555555557,70.22529813145651,0.6156599259581176,-0.018291376006559678
14,"6,7,8,9,10","11,12,13",P11_GRID,p11_cvw1_k0_c0.07_tp11_cosine,P11_V2_GRID,0.7,0.4969841824797334,-1,settle,35,35,46.06689708459457,0.13161970595598446,0.10861111111111116,0.7714285714285715,20.049999999999997,1.5744002130248698,0.057850442557886975,14.066270762778215,7.495134526033691,15.355632361531525,2,3,True,11,11,10.402019833759,0.09456381667053634,0.13386363636363646,0.8181818181818182,10.024999999999999,1.518803981733616,0.11772537853882889
14,"6,7,8,9,10","11,12,13",P11_EXACT,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,settle,28,28,24.896567690105492,0.0889163131789482,0.08458495805269989,0.7857142857142857,18.415828613367864,1.413908024773159,0.05325234757319899,6.053925017662369,2.380107857506021,8.298855896701832,2,3,True,9,9,-3.3733431433961734,-0.037481590482179694,0.08445652173913037,0.7777777777777778,19.322311827956987,0.8317534591822359,0.058887308778598366
14,"6,7,8,9,10","11,12,13",DQ2_WINPROB,dq2_winprob_market_plus_dq_c0.1,DQ2_WINPROB_RESIDUAL,0.9,0.1998081912657961,-1,settle,25,25,20.23669189244161,0.08094676756976643,0.3132894736842106,0.8,26.015492957746474,1.403724526532501,0.08249718538733593,4.903518938324468,0.8789594865352625,6.745563964147202,2,3,True,7,7,1.806455190410416,0.025806502720148807,0.3488513513513513,0.7142857142857143,10.024999999999999,1.0900975157311927,0.015463492399757592
15,"6,7,8,9,10,11","12,13,14",DQ2_TWEAKS,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.7,0.6932320895198422,1,settle,44,44,186.0714748591745,0.42288971558903293,0.25063283208020054,0.5681818181818182,50.12500000000003,1.9768813485190946,0.14347643209495134,70.02835294422984,45.17895315818638,62.02382495305818,2,3,True,16,16,82.17319048340723,0.513582440521295,0.07326633892423356,0.5625,40.04084107327141,2.1709752829840716,0.11167868984863008
15,"6,7,8,9,10,11","12,13,14",DQ2_EPA_HGB,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.8,0.1452639614050062,1,settle,43,43,121.06284864887368,0.28154150848575266,0.06132978723404253,0.5116279069767442,48.80692097630117,1.575052125157932,0.06491250318710329,61.285926933217446,24.064764400018962,40.35428288295788,2,3,True,15,15,12.550636455048242,0.08367090970032158,-1.0025,0.3333333333333333,50.56715686274509,1.125193381097738,-0.039881736842711776
15,"6,7,8,9,10,11","12,13,14",DQ2_MARKET_HGB,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.7,0.027800736366552458,-1,settle,43,43,87.6936744549386,0.20393877780218278,0.38638888888888884,0.6976744186046512,40.28361249804015,1.6728845152882301,0.13789620580941866,39.32194001850212,19.44233752357114,29.231224818312864,2,3,True,14,14,77.2960673783011,0.552114766987865,0.15073435843054078,0.6428571428571429,49.280434782608694,2.5420661821107453,0.11138502663494165
15,"6,7,8,9,10,11","12,13,14",P11_GRID,p11_cvw1_k0_c0.07_tp11_cosine,P11_V2_GRID,0.8,0.6122355256487757,-1,settle,25,25,83.04677551885459,0.33218710207541835,0.14692528735632177,0.84,10.025000000000006,3.0709919082008628,0.13840005309440756,23.71759779312932,22.669758506284865,27.682258506284864,3,3,True,7,7,-15.184223496858245,-0.21691747852654633,0.05013157894736836,0.7142857142857143,16.18685507580561,0.24268211985744415,-0.14149235598784354
15,"6,7,8,9,10,11","12,13,14",DQ2_WINPROB,dq2_winprob_market_plus_dq_c0.1,DQ2_WINPROB_RESIDUAL,0.7,0.10591191119126728,1,settle,42,42,105.81817302044195,0.25194803100105223,-1.0025,0.47619047619047616,70.17499999999998,1.4797922150099379,0.1235321618360818,21.71190588380251,11.881057673480633,35.272724340147306,2,3,True,15,15,-37.6653817029586,-0.25110254468639076,-1.0025,0.3333333333333333,63.58878887070375,0.624285469297171,0.0054091102661043035
15,"6,7,8,9,10,11","12,13,14",P11_EXACT,p11_v2_exact,P11_V2_EXACT,0.7,0.4362021558940492,-1,settle,37,37,43.5400545252369,0.11767582304118082,0.08445652173913037,0.7567567567567568,39.64855833295765,1.48257195372942,0.06636390441503931,18.566201790737537,5.775944962398135,14.5133515084123,2,3,True,10,10,-24.062051404381673,-0.24062051404381676,0.05013157894736836,0.6,20.049999999999997,0.39994884278349935,-0.1694339729803594
15,"6,7,8,9,10,11","12,13,14",PRIOR_SQ_EPA,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.6314554173067062,-1,30m,128,40,26.397993006717975,0.020623432036498413,-0.0025,0.484375,89.00218009163436,1.1201088892484958,0.029193933551125678,18.302297761903237,-9.529998513496812,8.799331002239326,2,3,True,45,16,-47.368806476845734,-0.10526401439299049,-0.10506410256410265,0.4,61.652996869953135,0.5591347057372714,-0.014909863944634427
15,"6,7,8,9,10,11","12,13,14",RECENCY_BASELINES,recent_net_yards_ewm20,RECENCY_BASELINE,0.7,3.0972288063769664,1,settle,44,44,86.61656491808097,0.19685582935927493,0.3051923076923076,0.6136363636363636,63.57737251870814,1.5082386088782802,0.11136283493151286,13.500808737818652,12.60996492925306,28.872188306027,2,3,True,15,15,30.969210601135742,0.2064614040075716,0.072768817204301,0.6,19.322311827956987,1.5148663441585328,0.0351263298151394
15,"6,7,8,9,10,11","12,13,14",CANONICAL_BASELINES,baseline_cumulative_epa,BASELINE,0.7,10.276873787678777,1,settle,30,30,15.922916669506632,0.05307638889835542,0.08445652173913037,0.8333333333333334,19.322311827956987,1.3176641729577383,0.049411914051363394,12.118345799459462,-1.2544130814906194,5.307638889835544,2,3,True,12,12,-24.99249575068699,-0.20827079792239164,0.05013157894736836,0.5833333333333334,40.166033762382895,0.5013965935025038,-0.1513749807412181
16,"6,7,8,9,10,11,12","13,14,15",DQ2_TWEAKS,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.7,0.7175765669841186,1,settle,46,46,231.3401032715961,0.5029132679817305,0.07886544306757065,0.5869565217391305,52.62878584373712,2.2145431330704612,0.09616439869198048,85.32930153781547,61.810998678108284,77.1133677571987,2,3,True,16,16,39.96235559169847,0.24976472244811546,0.5126515151515152,0.625,32.10028735632183,1.6643783140764503,0.12649860999007992
16,"6,7,8,9,10,11,12","13,14,15",DQ2_EPA_HGB,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.7,0.33300575340364436,1,settle,46,46,141.92232503008069,0.3085267935436536,-1.0025,0.43478260869565216,157.0494769889735,1.5444938616155024,0.06846485650931708,83.71891644292201,17.072229801847524,47.30744167669355,2,3,True,16,16,-0.18915955981667132,-0.0011822472488542124,-0.3268243243243243,0.5,39.84788495391942,0.9976414019972983,0.03657560503282412
16,"6,7,8,9,10,11,12","13,14,15",DQ2_MARKET_HGB,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.7,0.025854326383961027,-1,settle,43,43,137.56496089708975,0.31991851371416224,0.38638888888888884,0.6976744186046512,49.28043478260871,2.0555531240904643,0.12225387608939978,54.679629395041275,30.436404857564394,45.85498696569658,2,3,True,16,16,7.374499753461327,0.04609062345913331,-0.39274390243902435,0.5,50.12499999999999,1.091951368497024,-0.011137421695998968
16,"6,7,8,9,10,11,12","13,14,15",PRIOR_SQ_EPA,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.631575764397368,1,settle,45,45,87.87594384818023,0.1952798752181783,0.17397058823529415,0.6888888888888889,25.607246376811588,1.626120013168366,0.061158673992583436,30.797771221150274,20.00327355325815,29.29198128272675,2,3,True,12,12,-1.4141937117097587,-0.01178494759758133,0.2666570881226053,0.6666666666666666,20.049999999999997,0.9647333238975123,0.016291750603009303
16,"6,7,8,9,10,11,12","13,14,15",DQ2_WINPROB,dq2_winprob_market_plus_dq_c0.1,DQ2_WINPROB_RESIDUAL,0.7,0.10834464774429027,1,settle,42,42,115.86253385391748,0.27586317584266057,-0.3175684931506849,0.5,65.04848484848489,1.5503504754965796,0.1437262362529586,21.71190588380251,17.997713139521846,38.62084461797247,2,3,True,16,16,-27.685495758587102,-0.17303434849116944,-1.0025,0.375,49.34056111806424,0.7238354537796796,-0.04433524913077626
16,"6,7,8,9,10,11,12","13,14,15",RECENCY_BASELINES,recent_net_yards_ewm20,RECENCY_BASELINE,0.7,3.0663299080446405,1,settle,45,45,188.392635217412,0.41865030048313784,0.40595070422535223,0.6888888888888889,25.224626865671667,2.3423059153360315,0.16955532591482544,21.30805468715725,53.91116514415526,62.797545072470676,3,3,True,16,16,-55.8315446207485,-0.34894715387967823,-1.0025,0.375,60.14999999999999,0.4430768616384188,-0.1383679666545743
16,"6,7,8,9,10,11,12","13,14,15",CANONICAL_BASELINES,baseline_cumulative_epa,BASELINE,0.7,9.93881911933422,1,settle,36,36,29.00038607919006,0.0805566279977502,0.13386363636363646,0.8055555555555556,40.099999999999994,1.4132580844914868,0.05139447372764949,19.896123577237237,-0.35820464026997695,9.66679535973002,2,3,True,11,11,6.689379445630223,0.060812540414820225,0.18797619047619046,0.8181818181818182,10.024999999999999,1.333634885068839,0.0988971135544004
16,"6,7,8,9,10,11,12","13,14,15",P11_GRID,p11_cvw0.5_k0_c0.07_tp11_cosine,P11_V2_GRID,0.7,0.43583609213715274,-1,settle,34,34,40.55241718197193,0.11927181524109397,0.10916007905138342,0.7352941176470589,31.62033066417498,1.449458766217478,0.0380642297154183,18.566201790737537,6.760446250199801,13.517472393990644,2,3,True,9,9,-18.994953689873473,-0.21105504099859415,0.05013157894736836,0.5555555555555556,28.47209302325581,0.5263103817986664,-0.08290346639553753
16,"6,7,8,9,10,11,12","13,14,15",P11_EXACT,p11_v2_exact,P11_V2_EXACT,0.7,0.43583609213715274,-1,settle,34,34,40.55241718197193,0.11927181524109397,0.10916007905138342,0.7352941176470589,31.62033066417498,1.449458766217478,0.0380642297154183,18.566201790737537,6.760446250199801,13.517472393990644,2,3,True,9,9,-18.994953689873473,-0.21105504099859415,0.05013157894736836,0.5555555555555556,28.47209302325581,0.5263103817986664,-0.08290346639553753
17,"6,7,8,9,10,11,12,13","14,15,16",DQ2_TWEAKS,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.0150929050684094,-1,settle,39,39,161.3749231363188,0.4137818541956892,-1.0025,0.358974358974359,113.08362068965519,1.64388996762621,0.03529142867408184,98.99504594999993,23.248537597163722,53.79164104543958,2,3,True,12,12,-49.049999999999976,-0.4087499999999998,-1.0025,0.16666666666666666,70.17499999999998,0.5107231920199502,-0.08545629845713659
17,"6,7,8,9,10,11,12,13","14,15,16",DQ2_MARKET_HGB,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.7,0.024391230756409983,-1,settle,44,44,147.87698811527417,0.33608406389835055,0.3696804511278196,0.6590909090909091,50.12500000000003,1.9833881171423053,0.11230866571903385,53.77806356827887,30.9131627050914,49.292329371758065,2,3,True,15,15,-3.608884209848714,-0.02405922806565813,0.16029069767441867,0.5333333333333333,30.074999999999996,0.9485730785913971,-0.02698443607489401
17,"6,7,8,9,10,11,12,13","14,15,16",RECENCY_BASELINES,recent_epa_ewm20,RECENCY_BASELINE,0.7,0.3115432942582665,-1,settle,45,45,227.87607595230196,0.5063912798940043,0.6368442622950821,0.6222222222222222,50.12499999999999,2.3371047437424206,0.2045317262334034,47.13887902273011,60.921191984100666,75.95869198410067,3,3,True,16,16,53.12463809514938,0.3320289880946837,-1.0025,0.4375,41.96818181818181,1.5888017522321904,0.073277241926808
17,"6,7,8,9,10,11,12,13","14,15,16",PRIOR_SQ_EPA,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.6436769486246514,1,settle,41,41,81.35830877189963,0.1984348994436576,0.20231927710843384,0.7317073170731707,20.049999999999997,1.7377765474667843,0.07885633753994663,30.797771221150274,18.75693625729988,27.11943625729988,2,3,True,16,16,-2.0400960280703977,-0.012750600175440038,0.1539171122994653,0.625,25.09628559845951,0.9660831915532767,-0.007088797106981418
17,"6,7,8,9,10,11,12,13","14,15,16",P11_GRID,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.7,4.08589196929502,1,settle,36,36,72.40088244319705,0.20111356234221395,-1.0025,0.4444444444444444,71.3769596384603,1.3611016580708082,0.092499622991749,30.381456740012368,5.190290121967441,24.133627481065663,2,3,True,13,13,-11.306982156792095,-0.08697678582147769,-1.0025,0.46153846153846156,33.029504914452126,0.8388744972313203,-0.00045092587934507486
17,"6,7,8,9,10,11,12,13","14,15,16",DQ2_WINPROB,dq2_winprob_market_only_c0.1,DQ2_WINPROB_RESIDUAL,0.9,0.13775754411386815,-1,settle,17,17,54.75029877491087,0.3220605810288874,0.38638888888888884,0.8235294117647058,14.16291834002677,2.8204588121333614,0.16438516218090057,28.522742119855238,15.889613201632493,18.250099591636953,2,3,True,4,4,-5.027536231884057,-0.12568840579710144,-0.3358333333333333,0.5,10.024999999999999,0.749250063247678,-0.11743088646038116
17,"6,7,8,9,10,11,12,13","14,15,16",DQ2_EPA_HGB,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.14315135567507756,1,settle,46,46,57.23742859268167,0.1244291925927863,0.06704930221917177,0.5217391304347826,86.77017070979339,1.2595213266501093,0.04330356039408411,27.69386050792247,-2.927434652624266,19.079142864227226,2,3,True,16,16,-4.959260870022529,-0.0309953804376408,-1.0025,0.3125,70.17499999999998,0.9550282396733389,-0.041341321026873296
17,"6,7,8,9,10,11,12,13","14,15,16",CANONICAL_BASELINES,baseline_net_yards_007,BASELINE,0.7,3.9500000000000006,1,settle,33,33,75.98947003830881,0.23027112132820848,-1.0025,0.3939393939393939,59.44145690312737,1.3789998505651313,0.06785285741693078,13.93053520354446,8.920599047433562,25.32982334610294,2,3,True,13,13,-24.41662612657332,-0.18782020097364102,-1.0025,0.38461538461538464,35.19962686567164,0.6955532901923525,-0.0515187172565572
17,"6,7,8,9,10,11,12,13","14,15,16",P11_EXACT,p11_v2_exact,P11_V2_EXACT,0.7,0.42513461109709133,1,30m,58,29,20.441917355020486,0.03524468509486288,-0.1992741935483871,0.43103448275862066,65.82487643169242,1.1268965451154538,0.008949993872878191,1.4383143263325522,-13.092871848689418,6.813972451673493,2,3,True,17,11,-37.62834679529129,-0.22134321644289004,-0.11938311688311681,0.4117647058823529,40.832315049259556,0.3321221936346325,-0.05631584356158366
18,"6,7,8,9,10,11,12,13,14","15,16,17",DQ2_TWEAKS,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.0305053287163066,-1,settle,37,37,214.60021049264063,0.5800005688990286,-1.0025,0.3783783783783784,117.52209302325576,1.9307175994476449,0.07538865057031027,98.99504594999993,46.47090349754688,71.53340349754687,2,3,True,10,10,12.367505915979642,0.12367505915979642,-0.4343181818181817,0.5,21.5699843260188,1.2467332851068258,0.07469321946824037
18,"6,7,8,9,10,11,12,13,14","15,16,17",RECENCY_BASELINES,recent_epa_ewm20,RECENCY_BASELINE,0.8,0.3923760063957135,-1,settle,47,47,238.12160962457284,0.506641722605474,0.3488513513513513,0.574468085106383,31.94318181818184,2.1876389507459986,0.17000724147818214,50.90116747106953,65.69583957182732,79.37386987485762,3,3,True,16,16,-0.6622139316683047,-0.004138837072926949,-1.0025,0.4375,39.385585064082,0.9926604163849454,0.05156229126386962
18,"6,7,8,9,10,11,12,13,14","15,16,17",PRIOR_SQ_EPA,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.9,0.8968908558521629,1,settle,41,41,81.88503942465599,0.19971960835281946,0.09640109890109877,0.7073170731707317,58.054496995541754,1.6806736444277302,0.03685067886177549,42.76913312251828,15.131701453240312,27.295013141552,2,3,True,12,12,-54.472279333569645,-0.4539356611130804,-1.0025,0.4166666666666667,47.64996750561266,0.22376516802893262,-0.20771090269267353
