signal_id,family,threshold_quantile,threshold,orientation,horizon,trades,games,pnl,mean_return,median_return,win_rate,max_drawdown,profit_factor,mean_fair_markout,median_weekly_score,mean_weekly_score,mean_weekly_pnl,positive_weeks,weeks,eligible_for_ranking,selection_rank
tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,45,45,180.19570181898695,0.40043489293108214,0.3132894736842106,0.6444444444444445,41.134595959595956,2.123414599868996,0.168987723938934,39.58674110327337,45.40669016861855,60.06523393966233,2,3,True,3.0
tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.9,1.7236665271576777,1,15m,25,15,32.50640392327698,0.13002561569310792,0.008252688172043,0.56,8.025,2.7961020647335304,0.03685637892478555,13.637256573393397,8.446035671500468,10.835467974425656,2,3,True,28.0
tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.95,1.8038741256252755,1,15m,143,41,46.308050247810186,0.03238325192154559,-0.0025,0.4825174825174825,30.954236432255676,1.253499528677136,0.03574586468371078,9.05236977872713,3.849834097276052,15.43601674927006,3,3,True,39.0
tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.9,1.299988181058947,1,15m,218,44,69.78898618212114,0.032013296413817054,0.003382352941176449,0.5,30.951881095429513,1.2642771472438532,0.03447866712308299,8.738563665121237,12.333301312654902,23.262995394040377,3,3,True,41.0
tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.9,1.7236665271576777,1,5m,38,19,3.9042603958358484,0.010274369462725925,-0.007819148936170138,0.39473684210526316,13.251160942132234,1.1647194916683736,0.015805535019846266,2.9865574202241634,-1.408077491398951,1.3014201319452818,2,3,True,47.0
tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,49,21,-3.705964505238835,-0.007563192867834352,-0.013252688172043002,0.3673469387755102,15.879430047921602,0.8854920064184151,0.006887281074469509,-0.4684460304314588,-4.556349755426657,-1.2353215017462782,2,3,True,54.0
tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.95,1.9567040515379002,-1,5m,38,16,7.14272006633389,0.01879663175351025,-0.01962626995645866,0.42105263157894735,13.811405355180483,1.1928712546140747,0.018957872686720917,-0.6761908993914871,-1.0898798021453893,2.3809066887779635,2,3,True,55.0
tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.6,0.9527671418323564,-1,30m,65,30,28.69007574774266,0.04413857807345022,-0.11678571428571421,0.4461538461538462,53.09793384274658,1.1941129224145501,0.027824029937004984,-2.23440828339408,-6.796815120506348,9.563358582580884,3,3,True,58.0
tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,55,29,35.15983392800999,0.06392697077819999,-0.07029661016949146,0.4727272727272727,51.68358121521979,1.2885601151691723,0.036720368578884874,-2.476708935635129,-1.333726140100173,11.719944642669994,2,3,True,59.0
tweak_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.95,1.8248047448958737,1,15m,47,26,15.252656940484034,0.03245246157549793,-0.0025,0.46808510638297873,33.02248632882488,1.2531179359011624,0.039340845490366184,6.165717234124912,-2.482498973338219,5.084218980161347,2,3,True,45.0
tweak_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.172298631049096,-1,30m,91,39,33.1977555824591,0.03648105009061439,0.01199275362318847,0.5164835164835165,39.39705343970634,1.2125553295732976,0.019629524038367627,-2.716580079824327,-2.652745357788552,11.065918527486367,3,3,True,60.0
tweak_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.95,1.8248047448958737,1,5m,74,29,-10.992939761097638,-0.014855324001483294,-0.020862533692722392,0.3918918918918919,29.022431819839884,0.8455554398838401,0.017103380641185086,-4.61551552094467,-13.285612863095002,-3.6643132536992122,2,3,True,68.0
tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.85,0.15151380367311815,1,15m,195,44,-27.601751027144402,-0.014154744116484305,-0.01638888888888895,0.4307692307692308,81.95377289114192,0.9001323821538553,0.025497585280703516,-13.68712992427901,-27.227765717552185,-9.200583675714801,2,3,True,94.0
tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.95,0.2725838565132821,-1,30m,61,35,-34.87106632598252,-0.0571656825016107,-0.0025,0.4918032786885246,49.20092203286234,0.6348116588147689,-0.012320171294405248,-20.165008759348073,-22.39232398387914,-11.623688775327508,1,3,True,124.0
tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.95,0.2725838565132821,-1,5m,99,36,-59.6784794415784,-0.06028129236523071,-0.03107142857142847,0.36363636363636365,60.57211394362611,0.33063820079068085,-0.0074909283809168415,-29.171953603304885,-30.322616383737543,-19.892826480526136,0,3,True,167.0
